ra,dec,helio_dist
208.98061478249608,-4.888142883157261,34.645852370132964
208.14058992431814,-11.440360059303433,46.08220500416261
207.58335960441525,-17.871251804930537,47.401454415339245
198.7009942672625,-11.394759367852876,38.56557747408788
215.4034253348923,-11.623419243948259,45.651104450704736
210.19077187048575,-15.63594277329474,42.1293280738094
210.1752593458867,-5.716465565233431,37.18591737987618
216.00851420177761,-13.231736354790039,39.311625105448975
210.5335713065655,-17.65640870166039,49.51507303466201
210.15518057489308,-16.938514416674163,39.359842838324674
198.34130523507915,-9.091362968325653,38.2346708481938
199.5599463626391,-11.303849832826424,38.25354685282033
200.49208775455938,-6.534707150544023,37.65815719899519
210.07273249905342,-4.487037650270661,41.01473439692792
214.05431155898722,-8.919205089564993,42.96973318646257
209.53450322304334,-4.053324996296038,35.57292113649903
198.74982201338648,-11.683940758931248,37.48689146533503
210.7604728756623,-7.191956299603005,39.60152078921482
210.09371412503572,-10.35355644584959,45.81458615007324
214.91948796667324,-8.192560637904764,38.51127401779362
199.24972948612924,-8.418177655830826,40.46345168102238
209.0391854587012,-9.033908380269228,45.87206057406616
216.29652676424024,-12.544267127316465,40.62268666725997
211.80319149311197,-15.715870778332834,43.358548863760525
205.38167917135172,-12.231864067261428,36.09010245661004
203.83423795156858,-6.4866529587048065,37.070009397399446
213.46643373071012,-8.662607576190073,41.8524720711272
201.09524101597202,-15.582089155481516,38.24028489756945
205.83890430373313,-4.603270251785023,42.76666942305978
207.4091126875605,-8.413457191644879,48.48327888264438
199.7636928617194,-5.6852503572222695,42.0248767052516
211.60277598306328,-5.131663501648905,44.648933913006104
208.34965713614642,-12.647554059811156,51.42855540398077
205.02043440631815,-9.883884080408778,40.06473630339601
210.79487193807515,-1.8253426273226379,43.55481919755387
201.40548055647747,-13.687115118868283,37.75442512734809
205.20528997991102,-16.53060196096222,34.94173784195079
198.7307636208294,-10.204718331283484,32.021949715137744
208.00667963185822,-6.038453500718927,40.267940751573875
215.52828157791825,-7.832026275083174,43.8063889323408
210.71526584629862,-18.681230806381365,40.78383974353834
216.3229760203268,-10.902558599649007,46.192616060829494
201.30079076089095,-12.724400986929284,32.37702411060367
200.22644445602546,-16.840821701669473,42.457414205233775
203.75078955177995,-4.386514194179626,37.16537627080327
198.21642409844816,-10.321929190962637,35.97998783187813
200.3453095717215,-12.251934889861356,42.1331785676674
204.82803666136132,-15.186605728729806,44.788499762430995
200.17956776211975,-15.689634531789965,44.57015250857157
207.96724612268326,-4.2434527355491305,38.416646346780446
216.81340931763285,-7.304165795395461,39.95946977839862
217.7607300708669,-11.88627314248578,42.099406998506595
208.89704148223984,-6.713779026872599,35.389641082413
205.30978046584826,-16.201699541873552,34.40829441773595
207.968606247752,-16.253314990644363,42.763721522922474
203.93636318378748,-12.677365604983368,43.46390396638353
204.81515085842858,-13.363693055336647,45.02405698052782
213.79208480610438,-13.310119471539293,40.18901795981147
204.6639563478666,-8.788867424203282,43.09425305204014
210.350378325516,-13.554123178872327,37.79695216857274
209.83313387904727,-4.504520570938924,38.498647414819565
212.15243243141674,-11.436422454172265,46.44137816311458
212.45072398745842,-15.514603695617597,39.59192547504161
203.02247368085395,-3.893283944120254,38.83552162595955
199.1432225399704,-7.2348182925254125,42.876113839440954
215.62218552294195,-13.56738015807782,33.908713848046105
